repository,name,path,sha256,description,canonicalLocation
Automattic/build-with-wordpress,plugin-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/gemini/skills/plugin-creator/SKILL.md,daa3cec94a33888976f963eb69b1189434bfc2c26600aa29b91623c9cdd71349,"Create or update a custom WordPress plugin for site functionality that should not live in a theme or a block. Use when the user needs reusable behavior, admin/settings UI, hooks, REST endpoints, scheduled tasks, integrations, or server-side logic for a Studio-backed site.",False
Automattic/build-with-wordpress,site-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/gemini/skills/site-creator/SKILL.md,593e0c1a6502671a5f3f122672f34ee9651081de70911690287ffc981a7dda66,Create a WordPress site from a rough idea using Studio and shared WordPress skills.,False
Automattic/build-with-wordpress,studio,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/gemini/skills/studio/SKILL.md,d84a7018f5b4d3b6442b2ef286763f36c60502a67539f89cf521113dfeff1d8e,"Use WordPress Studio for local WordPress development, preferring MCP and falling back to the Studio CLI when needed.",False
Automattic/build-with-wordpress,theme-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/gemini/skills/theme-creator/SKILL.md,1fe37455cc770e2a43705b8b7eaae108bd6c0c59bc8fc22b315b80ab7688105d,Create a modern WordPress block theme.,False
Automattic/build-with-wordpress,wordpress-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/gemini/skills/wordpress-creator/SKILL.md,647461efc2e0d13e7541dcd846a21cd5e3b3cf520bcf11ddd0cf2b382b315ea3,"Route WordPress build and audit requests to the right implementation path for a Studio-backed site. Use when the user wants WordPress work and it is not yet clear whether the task should be handled as site creation, theme work, a custom block, a plugin, or an audit.",False
Automattic/build-with-wordpress,auditing,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/hermes/skills/auditing/SKILL.md,0bdafcc73202aec27a5a6a5232174ddc51d405d518ae62a31c3844c392057f68,"Audit a Studio-backed WordPress site for performance, accessibility, and visible frontend quality issues, then recommend or validate improvements.",False
Automattic/build-with-wordpress,block-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/hermes/skills/block-creator/SKILL.md,98d7ac1faee751433c5393956e8a31193029f78e37fafd5b0b398b47cae93144,"Create, edit, build, and review a custom WordPress Gutenberg block plugin inside a Studio-backed site.",False
Automattic/build-with-wordpress,design-previews-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/hermes/skills/design-previews-creator/SKILL.md,a408e52da1c508482fbc722d7617f549873de9581fb9e0fb59b65f0218327ac0,Generate three parallel design preview options for a Studio-backed site and collect the user's preferred direction before theme implementation.,False
Automattic/build-with-wordpress,plugin-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/hermes/skills/plugin-creator/SKILL.md,daa3cec94a33888976f963eb69b1189434bfc2c26600aa29b91623c9cdd71349,"Create or update a custom WordPress plugin for site functionality that should not live in a theme or a block. Use when the user needs reusable behavior, admin/settings UI, hooks, REST endpoints, scheduled tasks, integrations, or server-side logic for a Studio-backed site.",False
Automattic/build-with-wordpress,site-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/hermes/skills/site-creator/SKILL.md,593e0c1a6502671a5f3f122672f34ee9651081de70911690287ffc981a7dda66,Create a WordPress site from a rough idea using Studio and shared WordPress skills.,False
Automattic/build-with-wordpress,studio,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/hermes/skills/studio/SKILL.md,d84a7018f5b4d3b6442b2ef286763f36c60502a67539f89cf521113dfeff1d8e,"Use WordPress Studio for local WordPress development, preferring MCP and falling back to the Studio CLI when needed.",False
Automattic/build-with-wordpress,theme-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/hermes/skills/theme-creator/SKILL.md,1fe37455cc770e2a43705b8b7eaae108bd6c0c59bc8fc22b315b80ab7688105d,Create a modern WordPress block theme.,False
Automattic/build-with-wordpress,wordpress-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/hermes/skills/wordpress-creator/SKILL.md,647461efc2e0d13e7541dcd846a21cd5e3b3cf520bcf11ddd0cf2b382b315ea3,"Route WordPress build and audit requests to the right implementation path for a Studio-backed site. Use when the user wants WordPress work and it is not yet clear whether the task should be handled as site creation, theme work, a custom block, a plugin, or an audit.",False
Automattic/build-with-wordpress,auditing,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/junie/.junie/skills/auditing/SKILL.md,0bdafcc73202aec27a5a6a5232174ddc51d405d518ae62a31c3844c392057f68,"Audit a Studio-backed WordPress site for performance, accessibility, and visible frontend quality issues, then recommend or validate improvements.",False
Automattic/build-with-wordpress,block-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/junie/.junie/skills/block-creator/SKILL.md,98d7ac1faee751433c5393956e8a31193029f78e37fafd5b0b398b47cae93144,"Create, edit, build, and review a custom WordPress Gutenberg block plugin inside a Studio-backed site.",False
Automattic/build-with-wordpress,design-previews-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/junie/.junie/skills/design-previews-creator/SKILL.md,a408e52da1c508482fbc722d7617f549873de9581fb9e0fb59b65f0218327ac0,Generate three parallel design preview options for a Studio-backed site and collect the user's preferred direction before theme implementation.,False
Automattic/build-with-wordpress,plugin-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/junie/.junie/skills/plugin-creator/SKILL.md,daa3cec94a33888976f963eb69b1189434bfc2c26600aa29b91623c9cdd71349,"Create or update a custom WordPress plugin for site functionality that should not live in a theme or a block. Use when the user needs reusable behavior, admin/settings UI, hooks, REST endpoints, scheduled tasks, integrations, or server-side logic for a Studio-backed site.",False
Automattic/build-with-wordpress,site-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/junie/.junie/skills/site-creator/SKILL.md,593e0c1a6502671a5f3f122672f34ee9651081de70911690287ffc981a7dda66,Create a WordPress site from a rough idea using Studio and shared WordPress skills.,False
Automattic/build-with-wordpress,studio,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/junie/.junie/skills/studio/SKILL.md,d84a7018f5b4d3b6442b2ef286763f36c60502a67539f89cf521113dfeff1d8e,"Use WordPress Studio for local WordPress development, preferring MCP and falling back to the Studio CLI when needed.",False
Automattic/build-with-wordpress,theme-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/junie/.junie/skills/theme-creator/SKILL.md,1fe37455cc770e2a43705b8b7eaae108bd6c0c59bc8fc22b315b80ab7688105d,Create a modern WordPress block theme.,False
Automattic/build-with-wordpress,wordpress-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/junie/.junie/skills/wordpress-creator/SKILL.md,647461efc2e0d13e7541dcd846a21cd5e3b3cf520bcf11ddd0cf2b382b315ea3,"Route WordPress build and audit requests to the right implementation path for a Studio-backed site. Use when the user wants WordPress work and it is not yet clear whether the task should be handled as site creation, theme work, a custom block, a plugin, or an audit.",False
Automattic/build-with-wordpress,auditing,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/kilo-code/.kilo/skills/auditing/SKILL.md,0bdafcc73202aec27a5a6a5232174ddc51d405d518ae62a31c3844c392057f68,"Audit a Studio-backed WordPress site for performance, accessibility, and visible frontend quality issues, then recommend or validate improvements.",False
Automattic/build-with-wordpress,block-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/kilo-code/.kilo/skills/block-creator/SKILL.md,98d7ac1faee751433c5393956e8a31193029f78e37fafd5b0b398b47cae93144,"Create, edit, build, and review a custom WordPress Gutenberg block plugin inside a Studio-backed site.",False
Automattic/build-with-wordpress,design-previews-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/kilo-code/.kilo/skills/design-previews-creator/SKILL.md,a408e52da1c508482fbc722d7617f549873de9581fb9e0fb59b65f0218327ac0,Generate three parallel design preview options for a Studio-backed site and collect the user's preferred direction before theme implementation.,False
Automattic/build-with-wordpress,plugin-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/kilo-code/.kilo/skills/plugin-creator/SKILL.md,daa3cec94a33888976f963eb69b1189434bfc2c26600aa29b91623c9cdd71349,"Create or update a custom WordPress plugin for site functionality that should not live in a theme or a block. Use when the user needs reusable behavior, admin/settings UI, hooks, REST endpoints, scheduled tasks, integrations, or server-side logic for a Studio-backed site.",False
Automattic/build-with-wordpress,site-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/kilo-code/.kilo/skills/site-creator/SKILL.md,593e0c1a6502671a5f3f122672f34ee9651081de70911690287ffc981a7dda66,Create a WordPress site from a rough idea using Studio and shared WordPress skills.,False
Automattic/build-with-wordpress,studio,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/kilo-code/.kilo/skills/studio/SKILL.md,d84a7018f5b4d3b6442b2ef286763f36c60502a67539f89cf521113dfeff1d8e,"Use WordPress Studio for local WordPress development, preferring MCP and falling back to the Studio CLI when needed.",False
Automattic/build-with-wordpress,theme-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/kilo-code/.kilo/skills/theme-creator/SKILL.md,1fe37455cc770e2a43705b8b7eaae108bd6c0c59bc8fc22b315b80ab7688105d,Create a modern WordPress block theme.,False
Automattic/build-with-wordpress,wordpress-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/kilo-code/.kilo/skills/wordpress-creator/SKILL.md,647461efc2e0d13e7541dcd846a21cd5e3b3cf520bcf11ddd0cf2b382b315ea3,"Route WordPress build and audit requests to the right implementation path for a Studio-backed site. Use when the user wants WordPress work and it is not yet clear whether the task should be handled as site creation, theme work, a custom block, a plugin, or an audit.",False
Automattic/build-with-wordpress,auditing,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/openclaw/skills/auditing/SKILL.md,0bdafcc73202aec27a5a6a5232174ddc51d405d518ae62a31c3844c392057f68,"Audit a Studio-backed WordPress site for performance, accessibility, and visible frontend quality issues, then recommend or validate improvements.",False
Automattic/build-with-wordpress,block-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/openclaw/skills/block-creator/SKILL.md,98d7ac1faee751433c5393956e8a31193029f78e37fafd5b0b398b47cae93144,"Create, edit, build, and review a custom WordPress Gutenberg block plugin inside a Studio-backed site.",False
Automattic/build-with-wordpress,design-previews-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/openclaw/skills/design-previews-creator/SKILL.md,a408e52da1c508482fbc722d7617f549873de9581fb9e0fb59b65f0218327ac0,Generate three parallel design preview options for a Studio-backed site and collect the user's preferred direction before theme implementation.,False
Automattic/build-with-wordpress,plugin-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/openclaw/skills/plugin-creator/SKILL.md,daa3cec94a33888976f963eb69b1189434bfc2c26600aa29b91623c9cdd71349,"Create or update a custom WordPress plugin for site functionality that should not live in a theme or a block. Use when the user needs reusable behavior, admin/settings UI, hooks, REST endpoints, scheduled tasks, integrations, or server-side logic for a Studio-backed site.",False
Automattic/build-with-wordpress,site-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/openclaw/skills/site-creator/SKILL.md,593e0c1a6502671a5f3f122672f34ee9651081de70911690287ffc981a7dda66,Create a WordPress site from a rough idea using Studio and shared WordPress skills.,False
Automattic/build-with-wordpress,studio,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/openclaw/skills/studio/SKILL.md,d84a7018f5b4d3b6442b2ef286763f36c60502a67539f89cf521113dfeff1d8e,"Use WordPress Studio for local WordPress development, preferring MCP and falling back to the Studio CLI when needed.",False
Automattic/build-with-wordpress,theme-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/openclaw/skills/theme-creator/SKILL.md,1fe37455cc770e2a43705b8b7eaae108bd6c0c59bc8fc22b315b80ab7688105d,Create a modern WordPress block theme.,False
Automattic/build-with-wordpress,wordpress-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/openclaw/skills/wordpress-creator/SKILL.md,647461efc2e0d13e7541dcd846a21cd5e3b3cf520bcf11ddd0cf2b382b315ea3,"Route WordPress build and audit requests to the right implementation path for a Studio-backed site. Use when the user wants WordPress work and it is not yet clear whether the task should be handled as site creation, theme work, a custom block, a plugin, or an audit.",False
Automattic/build-with-wordpress,auditing,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/opencode/.opencode/skills/auditing/SKILL.md,0bdafcc73202aec27a5a6a5232174ddc51d405d518ae62a31c3844c392057f68,"Audit a Studio-backed WordPress site for performance, accessibility, and visible frontend quality issues, then recommend or validate improvements.",False
Automattic/build-with-wordpress,block-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/opencode/.opencode/skills/block-creator/SKILL.md,98d7ac1faee751433c5393956e8a31193029f78e37fafd5b0b398b47cae93144,"Create, edit, build, and review a custom WordPress Gutenberg block plugin inside a Studio-backed site.",False
Automattic/build-with-wordpress,design-previews-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/opencode/.opencode/skills/design-previews-creator/SKILL.md,a408e52da1c508482fbc722d7617f549873de9581fb9e0fb59b65f0218327ac0,Generate three parallel design preview options for a Studio-backed site and collect the user's preferred direction before theme implementation.,False
Automattic/build-with-wordpress,plugin-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/opencode/.opencode/skills/plugin-creator/SKILL.md,daa3cec94a33888976f963eb69b1189434bfc2c26600aa29b91623c9cdd71349,"Create or update a custom WordPress plugin for site functionality that should not live in a theme or a block. Use when the user needs reusable behavior, admin/settings UI, hooks, REST endpoints, scheduled tasks, integrations, or server-side logic for a Studio-backed site.",False
Automattic/build-with-wordpress,site-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/opencode/.opencode/skills/site-creator/SKILL.md,593e0c1a6502671a5f3f122672f34ee9651081de70911690287ffc981a7dda66,Create a WordPress site from a rough idea using Studio and shared WordPress skills.,False
Automattic/build-with-wordpress,studio,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/opencode/.opencode/skills/studio/SKILL.md,d84a7018f5b4d3b6442b2ef286763f36c60502a67539f89cf521113dfeff1d8e,"Use WordPress Studio for local WordPress development, preferring MCP and falling back to the Studio CLI when needed.",False
Automattic/build-with-wordpress,theme-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/opencode/.opencode/skills/theme-creator/SKILL.md,1fe37455cc770e2a43705b8b7eaae108bd6c0c59bc8fc22b315b80ab7688105d,Create a modern WordPress block theme.,False
Automattic/build-with-wordpress,wordpress-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/opencode/.opencode/skills/wordpress-creator/SKILL.md,647461efc2e0d13e7541dcd846a21cd5e3b3cf520bcf11ddd0cf2b382b315ea3,"Route WordPress build and audit requests to the right implementation path for a Studio-backed site. Use when the user wants WordPress work and it is not yet clear whether the task should be handled as site creation, theme work, a custom block, a plugin, or an audit.",False
Automattic/build-with-wordpress,auditing,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/pi/skills/auditing/SKILL.md,0bdafcc73202aec27a5a6a5232174ddc51d405d518ae62a31c3844c392057f68,"Audit a Studio-backed WordPress site for performance, accessibility, and visible frontend quality issues, then recommend or validate improvements.",False
Automattic/build-with-wordpress,block-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/pi/skills/block-creator/SKILL.md,98d7ac1faee751433c5393956e8a31193029f78e37fafd5b0b398b47cae93144,"Create, edit, build, and review a custom WordPress Gutenberg block plugin inside a Studio-backed site.",False
Automattic/build-with-wordpress,design-previews-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/pi/skills/design-previews-creator/SKILL.md,a408e52da1c508482fbc722d7617f549873de9581fb9e0fb59b65f0218327ac0,Generate three parallel design preview options for a Studio-backed site and collect the user's preferred direction before theme implementation.,False
Automattic/build-with-wordpress,plugin-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/pi/skills/plugin-creator/SKILL.md,daa3cec94a33888976f963eb69b1189434bfc2c26600aa29b91623c9cdd71349,"Create or update a custom WordPress plugin for site functionality that should not live in a theme or a block. Use when the user needs reusable behavior, admin/settings UI, hooks, REST endpoints, scheduled tasks, integrations, or server-side logic for a Studio-backed site.",False
Automattic/build-with-wordpress,site-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/pi/skills/site-creator/SKILL.md,593e0c1a6502671a5f3f122672f34ee9651081de70911690287ffc981a7dda66,Create a WordPress site from a rough idea using Studio and shared WordPress skills.,False
Automattic/build-with-wordpress,studio,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/pi/skills/studio/SKILL.md,d84a7018f5b4d3b6442b2ef286763f36c60502a67539f89cf521113dfeff1d8e,"Use WordPress Studio for local WordPress development, preferring MCP and falling back to the Studio CLI when needed.",False
Automattic/build-with-wordpress,theme-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/pi/skills/theme-creator/SKILL.md,1fe37455cc770e2a43705b8b7eaae108bd6c0c59bc8fc22b315b80ab7688105d,Create a modern WordPress block theme.,False
Automattic/build-with-wordpress,wordpress-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/pi/skills/wordpress-creator/SKILL.md,647461efc2e0d13e7541dcd846a21cd5e3b3cf520bcf11ddd0cf2b382b315ea3,"Route WordPress build and audit requests to the right implementation path for a Studio-backed site. Use when the user wants WordPress work and it is not yet clear whether the task should be handled as site creation, theme work, a custom block, a plugin, or an audit.",False
Automattic/build-with-wordpress,auditing,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/qodo/skills/auditing/SKILL.md,0bdafcc73202aec27a5a6a5232174ddc51d405d518ae62a31c3844c392057f68,"Audit a Studio-backed WordPress site for performance, accessibility, and visible frontend quality issues, then recommend or validate improvements.",False
Automattic/build-with-wordpress,block-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/qodo/skills/block-creator/SKILL.md,98d7ac1faee751433c5393956e8a31193029f78e37fafd5b0b398b47cae93144,"Create, edit, build, and review a custom WordPress Gutenberg block plugin inside a Studio-backed site.",False
Automattic/build-with-wordpress,design-previews-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/qodo/skills/design-previews-creator/SKILL.md,a408e52da1c508482fbc722d7617f549873de9581fb9e0fb59b65f0218327ac0,Generate three parallel design preview options for a Studio-backed site and collect the user's preferred direction before theme implementation.,False
Automattic/build-with-wordpress,plugin-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/qodo/skills/plugin-creator/SKILL.md,daa3cec94a33888976f963eb69b1189434bfc2c26600aa29b91623c9cdd71349,"Create or update a custom WordPress plugin for site functionality that should not live in a theme or a block. Use when the user needs reusable behavior, admin/settings UI, hooks, REST endpoints, scheduled tasks, integrations, or server-side logic for a Studio-backed site.",False
Automattic/build-with-wordpress,site-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/qodo/skills/site-creator/SKILL.md,593e0c1a6502671a5f3f122672f34ee9651081de70911690287ffc981a7dda66,Create a WordPress site from a rough idea using Studio and shared WordPress skills.,False
Automattic/build-with-wordpress,studio,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/qodo/skills/studio/SKILL.md,d84a7018f5b4d3b6442b2ef286763f36c60502a67539f89cf521113dfeff1d8e,"Use WordPress Studio for local WordPress development, preferring MCP and falling back to the Studio CLI when needed.",False
Automattic/build-with-wordpress,theme-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/qodo/skills/theme-creator/SKILL.md,1fe37455cc770e2a43705b8b7eaae108bd6c0c59bc8fc22b315b80ab7688105d,Create a modern WordPress block theme.,False
Automattic/build-with-wordpress,wordpress-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/qodo/skills/wordpress-creator/SKILL.md,647461efc2e0d13e7541dcd846a21cd5e3b3cf520bcf11ddd0cf2b382b315ea3,"Route WordPress build and audit requests to the right implementation path for a Studio-backed site. Use when the user wants WordPress work and it is not yet clear whether the task should be handled as site creation, theme work, a custom block, a plugin, or an audit.",False
Automattic/build-with-wordpress,auditing,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/roo-code/skills/auditing/SKILL.md,0bdafcc73202aec27a5a6a5232174ddc51d405d518ae62a31c3844c392057f68,"Audit a Studio-backed WordPress site for performance, accessibility, and visible frontend quality issues, then recommend or validate improvements.",False
Automattic/build-with-wordpress,block-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/roo-code/skills/block-creator/SKILL.md,98d7ac1faee751433c5393956e8a31193029f78e37fafd5b0b398b47cae93144,"Create, edit, build, and review a custom WordPress Gutenberg block plugin inside a Studio-backed site.",False
Automattic/build-with-wordpress,design-previews-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/roo-code/skills/design-previews-creator/SKILL.md,a408e52da1c508482fbc722d7617f549873de9581fb9e0fb59b65f0218327ac0,Generate three parallel design preview options for a Studio-backed site and collect the user's preferred direction before theme implementation.,False
Automattic/build-with-wordpress,plugin-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/roo-code/skills/plugin-creator/SKILL.md,daa3cec94a33888976f963eb69b1189434bfc2c26600aa29b91623c9cdd71349,"Create or update a custom WordPress plugin for site functionality that should not live in a theme or a block. Use when the user needs reusable behavior, admin/settings UI, hooks, REST endpoints, scheduled tasks, integrations, or server-side logic for a Studio-backed site.",False
Automattic/build-with-wordpress,site-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/roo-code/skills/site-creator/SKILL.md,593e0c1a6502671a5f3f122672f34ee9651081de70911690287ffc981a7dda66,Create a WordPress site from a rough idea using Studio and shared WordPress skills.,False
Automattic/build-with-wordpress,studio,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/roo-code/skills/studio/SKILL.md,d84a7018f5b4d3b6442b2ef286763f36c60502a67539f89cf521113dfeff1d8e,"Use WordPress Studio for local WordPress development, preferring MCP and falling back to the Studio CLI when needed.",False
Automattic/build-with-wordpress,theme-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/roo-code/skills/theme-creator/SKILL.md,1fe37455cc770e2a43705b8b7eaae108bd6c0c59bc8fc22b315b80ab7688105d,Create a modern WordPress block theme.,False
Automattic/build-with-wordpress,wordpress-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/roo-code/skills/wordpress-creator/SKILL.md,647461efc2e0d13e7541dcd846a21cd5e3b3cf520bcf11ddd0cf2b382b315ea3,"Route WordPress build and audit requests to the right implementation path for a Studio-backed site. Use when the user wants WordPress work and it is not yet clear whether the task should be handled as site creation, theme work, a custom block, a plugin, or an audit.",False
Automattic/build-with-wordpress,auditing,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/vscode/skills/auditing/SKILL.md,0bdafcc73202aec27a5a6a5232174ddc51d405d518ae62a31c3844c392057f68,"Audit a Studio-backed WordPress site for performance, accessibility, and visible frontend quality issues, then recommend or validate improvements.",False
Automattic/build-with-wordpress,block-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/vscode/skills/block-creator/SKILL.md,98d7ac1faee751433c5393956e8a31193029f78e37fafd5b0b398b47cae93144,"Create, edit, build, and review a custom WordPress Gutenberg block plugin inside a Studio-backed site.",False
Automattic/build-with-wordpress,design-previews-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/vscode/skills/design-previews-creator/SKILL.md,a408e52da1c508482fbc722d7617f549873de9581fb9e0fb59b65f0218327ac0,Generate three parallel design preview options for a Studio-backed site and collect the user's preferred direction before theme implementation.,False
Automattic/build-with-wordpress,plugin-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/vscode/skills/plugin-creator/SKILL.md,daa3cec94a33888976f963eb69b1189434bfc2c26600aa29b91623c9cdd71349,"Create or update a custom WordPress plugin for site functionality that should not live in a theme or a block. Use when the user needs reusable behavior, admin/settings UI, hooks, REST endpoints, scheduled tasks, integrations, or server-side logic for a Studio-backed site.",False
Automattic/build-with-wordpress,site-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/vscode/skills/site-creator/SKILL.md,593e0c1a6502671a5f3f122672f34ee9651081de70911690287ffc981a7dda66,Create a WordPress site from a rough idea using Studio and shared WordPress skills.,False
Automattic/build-with-wordpress,studio,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/vscode/skills/studio/SKILL.md,d84a7018f5b4d3b6442b2ef286763f36c60502a67539f89cf521113dfeff1d8e,"Use WordPress Studio for local WordPress development, preferring MCP and falling back to the Studio CLI when needed.",False
Automattic/build-with-wordpress,theme-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/vscode/skills/theme-creator/SKILL.md,1fe37455cc770e2a43705b8b7eaae108bd6c0c59bc8fc22b315b80ab7688105d,Create a modern WordPress block theme.,False
Automattic/build-with-wordpress,wordpress-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/vscode/skills/wordpress-creator/SKILL.md,647461efc2e0d13e7541dcd846a21cd5e3b3cf520bcf11ddd0cf2b382b315ea3,"Route WordPress build and audit requests to the right implementation path for a Studio-backed site. Use when the user wants WordPress work and it is not yet clear whether the task should be handled as site creation, theme work, a custom block, a plugin, or an audit.",False
Automattic/build-with-wordpress,auditing,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/zed/.agents/skills/auditing/SKILL.md,0bdafcc73202aec27a5a6a5232174ddc51d405d518ae62a31c3844c392057f68,"Audit a Studio-backed WordPress site for performance, accessibility, and visible frontend quality issues, then recommend or validate improvements.",False
Automattic/build-with-wordpress,block-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/zed/.agents/skills/block-creator/SKILL.md,98d7ac1faee751433c5393956e8a31193029f78e37fafd5b0b398b47cae93144,"Create, edit, build, and review a custom WordPress Gutenberg block plugin inside a Studio-backed site.",False
Automattic/build-with-wordpress,design-previews-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/zed/.agents/skills/design-previews-creator/SKILL.md,a408e52da1c508482fbc722d7617f549873de9581fb9e0fb59b65f0218327ac0,Generate three parallel design preview options for a Studio-backed site and collect the user's preferred direction before theme implementation.,False
Automattic/build-with-wordpress,plugin-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/zed/.agents/skills/plugin-creator/SKILL.md,daa3cec94a33888976f963eb69b1189434bfc2c26600aa29b91623c9cdd71349,"Create or update a custom WordPress plugin for site functionality that should not live in a theme or a block. Use when the user needs reusable behavior, admin/settings UI, hooks, REST endpoints, scheduled tasks, integrations, or server-side logic for a Studio-backed site.",False
Automattic/build-with-wordpress,site-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/zed/.agents/skills/site-creator/SKILL.md,593e0c1a6502671a5f3f122672f34ee9651081de70911690287ffc981a7dda66,Create a WordPress site from a rough idea using Studio and shared WordPress skills.,False
Automattic/build-with-wordpress,studio,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/zed/.agents/skills/studio/SKILL.md,d84a7018f5b4d3b6442b2ef286763f36c60502a67539f89cf521113dfeff1d8e,"Use WordPress Studio for local WordPress development, preferring MCP and falling back to the Studio CLI when needed.",False
Automattic/build-with-wordpress,theme-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/zed/.agents/skills/theme-creator/SKILL.md,1fe37455cc770e2a43705b8b7eaae108bd6c0c59bc8fc22b315b80ab7688105d,Create a modern WordPress block theme.,False
